tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated
1336738085074214912, AWW THANK YOU BB ILYYY!!,30652,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085074132992,  Copy of a copy of a copy,1,0,Twitter for Android,2020-12-09 18:22:49
1336738085074128896, It’s our fault tho. We support them. If we don’t they don’t exist.,0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085069967361,   Syo gives Komaru those really big hugs that squish her alot and maybe rubs her cheek on her like a cat…,21,0,Twitter Web App,2020-12-09 18:22:49
1336738085065854978,   lord have mercy,353,0,Twitter for iPad,2020-12-09 18:22:49
1336738085061750789, also  double  space  again  sorry  ,0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085061750785,"  We’ve all heard the line “vaccines save lives and they are safe and effective,” but how safe are they?  h…",0,0,,2020-12-09 18:22:49
1336738085061734407,   REQUEST       045,6892,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085061632001,  FIGHT FOR FAIR ELECTIONS: 17 states expressed their support for Texas’ election lawsuit.  and  Prie…,3,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085057437696,"  Here are 30+ latest WEBSITEs we developed recently, please RETWEET1. Property Developers2.…",6,0,Twitter for Android,2020-12-09 18:22:49
1336738085057351680,  .. . “There are not enough days in forever to allow me to fully express the depth of my love for you.”…,0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085053362177,We are trending  keep Roaring ,0,0,Twetch Dat,2020-12-09 18:22:49
1336738085049024519,  Here are the finalists for Time’s 2020 Person of the Year: ,716,0,Twitter for Android,2020-12-09 18:22:49
1336738085044957185,  chat with shopee mo ule,0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085040762881,  You know why all this backlash happens when we say “Tax the Rich?”Because the unquestionable norm is to tax the poor &amp; working c…,304,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085040742402,LOOK AT THE MASK IM MAKING ,2,0,Twitter Web App,2020-12-09 18:22:49
1336738085036560384,  Bringing this performance back on our tl  ,27,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085036494848, It took me a very long time of going thru doctor after doctor to finally find 1 that said let's fi… ,0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085036457985,"  To those saying that Pics are Photo shopped.. See in Video the Posters the ""Farmers"" are holding  ",160,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085032382467, I will make everyone in the world be all uwu,0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085032271872, same,0,0,Twitter for Android,2020-12-09 18:22:49
1336738085028188160,"  You supposed to be happy and proud of your own friends, not jealous of them.",0,0,Twitter for Android,2020-12-09 18:22:49
1336738085019783176,  In my opinion the best Batman films that are even better than the Nolan Batman films.I also loved Gotham Knights and I…,0,0,Twitter for Android,2020-12-09 18:22:49
1336738085011410944,Check out what I just added to my closet on Poshmark: Roots coral-pink velour short-sleeved hoodie.… ,0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738085011214337, Dont brag,239,0,Twitter for Android,2020-12-09 18:22:49
1336738085007220741, honestly switch to pc its better for your future,695,0,Twitter for iPhone,2020-12-09 18:22:49
1336738084998832130, no we are getting 400 people just host,0,0,Twitter Web App,2020-12-09 18:22:49
1336738084998799361,New post: HEREISTITLE ,4,0,Twitter Web App,2020-12-09 18:22:49
1336738084998709249,   Surprise! Nhs Stalinism is all pervasive.,0,0,Twitter for Android,2020-12-09 18:22:49
1336738084998672384,  This moving undercover video shows cows at a dairy factory farm mourning the death of a herd made -- a cow funeral. Thank y…,0,0,Twitter Web App,2020-12-09 18:22:49
1336738084994637824,"We  for a right to a good home in Wales, helping address some of the key  issues of the day suc… ",0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738084994551816,"Giving me ""Red"" vibes. ",78,0,Twitter for Android,2020-12-09 18:22:49
1336738084990443522,"1000$ this week. 1000$ next week. By the time you know it, you got 10k.",0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738084986253312,"  Had the Akalis not cancelled the deal, at least 1.5 lakh farmers of Punjab would have tripled their incomes! ",0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738084986245125,waa i have a really cute thread idea,8573,0,Twitter for Android,2020-12-09 18:22:49
1336738084986236929,   will conduct an air defence exercise over Nunavut today.  CF-18s and CC-150T will participate in the ex…,0,0,Twitter Web App,2020-12-09 18:22:49
1336738084986077184,   I pay more than that in federal and state taxes. I don't get the same serv… ,87,0,Twitter for Android,2020-12-09 18:22:49
1336738084982034437,  noooooooo  Jackson spent longer time quarantining than got7 actually promoting ,1,0,Twitter for Android,2020-12-09 18:22:49
1336738084981940224,"Our beloved Prophet Muhammad (peace be upon him) said: ""Love for Humanity what you love for yourself."" [Refe… ",0,0,Twitter for Android,2020-12-09 18:22:49
1336738084973637637,"    It's about being honest, not about being limited to 140 chars ;)",1,0,CareMo News,2020-12-09 18:22:49
1336738084973633543,              ,27,0,Twitter for Android,2020-12-09 18:22:49
1336738084973633542,"  Arab perfumes have 0 chill, the whole road will smell you",0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738084973588480, You have a fundamental misunderstanding of the “culture war”,11,0,Twitter for iPhone,2020-12-09 18:22:49
1336738084969299968, well yes,1,0,Twitter for Android,2020-12-09 18:22:49
1336738084969279488,   CD Projekt Red made the game like that on purpose.They did exactly the same with The… ,0,0,twittbot.net,2020-12-09 18:22:49
1336738084965154816,   Nope. Read the Hitchhiker's Guide to the Galaxy,659,0,Twitter for iPhone,2020-12-09 18:22:49
1336738084961087496,  Not a fan of  but this pic is lit !  ,260,0,Twitter for iPhone,2020-12-09 18:22:49
1336738084961050624,  TAEKOOK IM SCREAMING HWTFJ ,2,0,Twitter for iPhone,2020-12-09 18:22:49
1336738084960886785,"  Top 3 costs for most ranches: Feed (Grazed/Harvested)Labor/EquipmentCow DepreciationAaron Berger, Nebraska Extensio…",304,0,Twitter for iPhone,2020-12-09 18:22:49
1336738084956889089,  Eijaz is such a mood.  comment karo with a caption that fits this mood.    ,78,0,Twitter for iPhone,2020-12-09 18:22:49
1336738084956766209,    that's me taking advantage of the fact that my parents don't speak English bdkdhdj,0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738084952608771,"  BTSxTIME, Entertainer of the Year  ",1,0,Twitter for Android,2020-12-09 18:22:49
1336738084948504579,        ,0,0,Twitter Web App,2020-12-09 18:22:49
1336738084944277505,  “Downing Street has refused to commit to agreeing to the No Deal contingency plans published by the EU this morning.”…,0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738084944113671, That’s actually very dope dude! Jus checked on you order too! Looks like it was delivered :) you use… ,0,0,Twitter for Android,2020-12-09 18:22:49
1336738084939919361,  Normalise not telling your friends everything,2156,0,Twitter for Android,2020-12-09 18:22:49
1336738084935917571,"  treasure really is a group of all-rounder, can rap, can dance, can sing, a full time idols and also a part time comedians and…",0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738084931694595, ITS SO,0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738084931690497,"  Congratulations to  on amazing year, which is now topped off by him winning Best African Act at the 2020 ",0,0,Twitter for Android,2020-12-09 18:22:49
1336738084927451137, Star Wars Halloween Special ,0,0,Twitter Web App,2020-12-09 18:22:49
1336738084927328256,what the fuck ,204,0,Twitter Web App,2020-12-09 18:22:49
1336738084919140352,Numbers...,0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738084919062529,  21 Savage got this dude an A+ on his English assignment  ,0,0,Twitter Web App,2020-12-09 18:22:49
1336738084919062528,"  Yes, seniors do need more than a  shot in the arm  ",0,0,Twitter for Android,2020-12-09 18:22:49
1336738084914917386, ihy for this  /lh,0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738084914913281, and reply to trend  (,0,0,Twitter Web App,2020-12-09 18:22:49
1336738084910751745,    GEMAYYY,983,0,Twitter for iPhone,2020-12-09 18:22:49
1336738084910747648,"    MY HEA. (you can do this, i believe in you)",0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738084906541060, GOOD LUCK,25,0,Twitter for Android,2020-12-09 18:22:49
1336738084906442752,writing and sharing it with close ppl is one thing but officially working/being an author seems so stressful and weird idk,1855,0,Twitter for Android,2020-12-09 18:22:49
1336738084906389506,"  Tonight the story continues, as the music video for “willow” drops at midnight eastern. ",0,0,twittbot.net,2020-12-09 18:22:49
1336738084898140161,"She’s so sneaky, like a little itty bitty kitty peaking around a corner.   ",0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738084898082817,"  Like and  this tweet, I'll ask one of your followers an opinion about you!",0,0,Twitter for Android,2020-12-09 18:22:49
1336738084885385216,   dXMR Finance (DPC) Airdrop is LIVE De Privacy connects XMR with ETH Get Free $100 dpc telegram bot here,0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738084881375232, My grandkids want me to kill myself,26,0,Twitter for iPhone,2020-12-09 18:22:49
1336738084877193217,  here this is more accurate ,0,0,Twitter for Android,2020-12-09 18:22:49
1336738084877119492,  Abdullah without any context: ,0,0,Twitter Web App,2020-12-09 18:22:49
1336738084877025280," This is why we shouldn’t  idolize musical geniuses. They may make great music, but doesn’t mean the… ",11043,0,Twitter for Android,2020-12-09 18:22:49
1336738084872986624,lol you dno wut was gud for bad.,0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738084872925184,The worst thing is when you accidentally hit add friend or request profile on any social lol.,0,0,Twitter for Android,2020-12-09 18:22:49
1336738084872863746,  Tune in for a special performance from TIME's Entertainer of the Year BTS tonight at 10/9c on NBC  ,0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738084872863744,  Thalapathy  next will be produced by  ,766,0,Twitter for iPhone,2020-12-09 18:22:49
1336738084868648961," kinda good , idk if I’m sad or happy tbh rn",0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738084864602116,  . is TIME's 2020 Entertainer of the Year   ,0,0,Twitter for Android,2020-12-09 18:22:49
1336738084860391432, chopper : pha mkst muh,0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738084851998725,Not taylor dropping yet ANOTHER album?!?! Whaaaaat?! I was supposed to see her for Lover lol?! ,0,0,PlayStation®Network,2020-12-09 18:22:49
1336738084847824899,"Fingers crossed  gives me $5,000 for my holiday shopping!   ",0,0,Twitter for iPad,2020-12-09 18:22:49
1336738084843626498,  Your childhood wasn’t LIT if u didn’t almost drown at least once,0,0,Twitter Web App,2020-12-09 18:22:49
1336738084839419904,  News story - European renewable industry associations have given a mixed reaction to the EU's sustainable mobility strategy…,0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738084835241988,My man will look at me like I’m crazy lol ,0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738084831047686,  [201210] 10:37PM KSTDo you like books?Ah it's like thatI want to read a detective storyWhy i bought differe…,0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738084830982144,"  / /instead of brain, there is only Punk rock Chongyun ",0,0,Twitter for Android,2020-12-09 18:22:49
1336738084830892032,"  ""I'll always do my best for you guys"" said in tiny and with so much love, heeseung bestest boy  ",0,0,Twitter Web App,2020-12-09 18:22:49
